"25.
The Incredibles
(2004)",(2004),PG,115 min,"Animation, Action, Adventure",8.0,"90        
        Metascore","While trying to lead a quiet suburban life, a family of undercover superheroes are forced into action to save the world.","Votes:
769,700
| Gross:
$261.44M"
"26.
Howl's Moving Castle
(2004)",(2004),PG,119 min,"Animation, Adventure, Family",8.2,"82        
        Metascore","When an unconfident young woman is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking castle.","Votes:
417,328
| Gross:
$4.71M"
"27.
Finding Nemo
(2003)",(2003),G,100 min,"Animation, Adventure, Comedy",8.2,"90        
        Metascore","After his son is captured in the Great Barrier Reef and taken to Sydney, a timid clownfish sets out on a journey to bring him home.","Votes:
1,074,197
| Gross:
$380.84M"
"29.
The Bad Guys
(2022)",(2022),PG,100 min,"Animation, Adventure, Comedy",6.8,"64        
        Metascore","To avoid prison, a gang of notorious animal criminals pretends to seek being rehabilitated, only for their leader to realize that he genuinely wants to change his ways.","Votes:
50,231
| Gross:
$97.23M"
"30.
Coraline
(2009)",(2009),PG,100 min,"Animation, Drama, Family",7.7,"80        
        Metascore","An adventurous 11-year-old girl finds another world that is a strangely idealized version of her frustrating home, but it has sinister secrets.","Votes:
246,137
| Gross:
$75.29M"
"31.
Zootopia
(2016)",(2016),PG,108 min,"Animation, Adventure, Comedy",8.0,"78        
        Metascore","In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.","Votes:
521,203
| Gross:
$341.27M"
"32.
Your Name.
(2016)",(2016),PG,106 min,"Animation, Drama, Fantasy",8.4,"81        
        Metascore","Two teenagers share a profound, magical connection upon discovering they are swapping bodies. Things manage to become even more complicated when the boy and girl decide to meet in person.","Votes:
292,269
| Gross:
$5.02M"
"33.
The Lion King
(2019)",(2019),PG,118 min,"Animation, Adventure, Drama",6.8,"55        
        Metascore","After the murder of his father, a young lion prince flees his kingdom only to learn the true meaning of responsibility and bravery.","Votes:
256,666
| Gross:
$543.64M"
"34.
Coco
(I) (2017)",(I) (2017),PG,105 min,"Animation, Adventure, Drama",8.4,"81        
        Metascore","Aspiring musician Miguel, confronted with his family's ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary singer.","Votes:
543,564
| Gross:
$209.73M"
"36.
Up
(2009)",(2009),PG,96 min,"Animation, Adventure, Comedy",8.3,"88        
        Metascore","78-year-old Carl Fredricksen travels to Paradise Falls in his house equipped with balloons, inadvertently taking a young stowaway.","Votes:
1,079,004
| Gross:
$293.00M"
"37.
Monsters, Inc.
(2001)",(2001),G,92 min,"Animation, Adventure, Comedy",8.1,"79        
        Metascore","In order to power the city, monsters have to scare children so that they scream. However, the children are toxic to the monsters, and after a child gets through, two monsters realize things may not be what they think.","Votes:
939,836
| Gross:
$289.92M"
"38.
Luck
(I) (2022)",(I) (2022),G,105 min,"Animation, Adventure, Comedy",6.4,"48        
        Metascore",The curtain is pulled back on the millennia-old battle between the organizations of good luck and bad luck that secretly affects everyday lives.,"Votes:
24,629"
"39.
Hercules
(1997)",(1997),G,93 min,"Animation, Adventure, Comedy",7.3,"74        
        Metascore",The son of Zeus and Hera is stripped of his immortality as an infant and must become a true hero in order to reclaim it.,"Votes:
243,503
| Gross:
$99.05M"
"40.
The Little Mermaid
(1989)",(1989),G,83 min,"Animation, Adventure, Family",7.6,"88        
        Metascore",A mermaid princess makes a Faustian bargain in an attempt to become human and win a prince's love.,"Votes:
279,789
| Gross:
$111.54M"
"41.
Frozen
(I) (2013)",(I) (2013),PG,102 min,"Animation, Adventure, Comedy",7.4,"75        
        Metascore","When the newly crowned Queen Elsa accidentally uses her power to turn things into ice to curse her home in infinite winter, her sister Anna teams up with a mountain man, his playful reindeer, and a snowman to change the weather condition.","Votes:
643,146
| Gross:
$400.74M"
"42.
Who Framed Roger Rabbit
(1988)",(1988),PG,104 min,"Animation, Adventure, Comedy",7.7,"83        
        Metascore",A toon-hating detective is a cartoon rabbit's only hope to prove his innocence when he is accused of murder.,"Votes:
209,526
| Gross:
$156.45M"
"43.
Shrek
(2001)",(2001),PG,90 min,"Animation, Adventure, Comedy",7.9,"84        
        Metascore","A mean lord exiles fairytale creatures to the swamp of a grumpy ogre, who must go on a quest and rescue a princess for the lord in order to get his land back.","Votes:
704,873
| Gross:
$267.67M"
"44.
Turning Red
(2022)",(2022),PG,100 min,"Animation, Adventure, Comedy",7.0,"83        
        Metascore","A thirteen-year-old girl named Mei Lee is torn between staying her mother's dutiful daughter and the changes of adolescence. And as if the challenges were not enough, whenever she gets overly excited she transforms into a giant red panda.","Votes:
137,436"
"46.
Kung Fu Panda
(2008)",(2008),PG,92 min,"Animation, Action, Adventure",7.6,"74        
        Metascore","To everyone's surprise, including his own, Po, an overweight, clumsy panda, is chosen as protector of the Valley of Peace. His suitability will soon be tested as the valley's arch-enemy is on his way.","Votes:
493,197
| Gross:
$215.43M"
"48.
Isle of Dogs
(2018)",(2018),PG-13,101 min,"Animation, Adventure, Comedy",7.8,"82        
        Metascore","Set in Japan, Isle of Dogs follows a boy's odyssey in search of his lost dog.","Votes:
180,552
| Gross:
$32.02M"
"50.
WALL·E
(2008)",(2008),G,98 min,"Animation, Adventure, Family",8.4,"95        
        Metascore","In the distant future, a small waste-collecting robot inadvertently embarks on a space journey that will ultimately decide the fate of mankind.","Votes:
1,152,648
| Gross:
$223.81M"
"1.
Sound of Freedom
(2023)",(2023),PG-13,131 min,"Action, Biography, Drama",8.0,"43        
        Metascore",The incredible true story of a former government agent turned vigilante who embarks on a dangerous mission to rescue hundreds of children from sex traffickers.,"Votes:
31,345"
"2.
Oppenheimer
(2023)",(2023),R,180 min,"Biography, Drama, History",8.9,"89        
        Metascore",The story of American scientist J. Robert Oppenheimer and his role in the development of the atomic bomb.,"Votes:
72,077"
"4.
The Wolf of Wall Street
(2013)",(2013),R,180 min,"Biography, Comedy, Crime",8.2,"75        
        Metascore","Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government.","Votes:
1,480,229
| Gross:
$116.90M"
"5.
Tetris
(2023)",(2023),R,118 min,"Biography, Drama, History",7.4,"61        
        Metascore","The story of how one of the world's most popular video games found its way to players around the globe. Businessman Henk Rogers and Tetris inventor Alexey Pajitnov join forces in the USSR, risking it all to bring Tetris to the masses.","Votes:
61,373"
"7.
BlackBerry
(2023)",(2023),R,120 min,"Biography, Comedy, Drama",7.4,"80        
        Metascore",The story of the meteoric rise and catastrophic demise of the world's first smartphone.,"Votes:
16,176"
"8.
Goodfellas
(1990)",(1990),R,145 min,"Biography, Crime, Drama",8.7,"92        
        Metascore","The story of Henry Hill and his life in the mafia, covering his relationship with his wife Karen and his mob partners Jimmy Conway and Tommy DeVito.","Votes:
1,201,869
| Gross:
$46.84M"
"9.
Schindler's List
(1993)",(1993),R,195 min,"Biography, Drama, History",9.0,"95        
        Metascore","In German-occupied Poland during World War II, industrialist Oskar Schindler gradually becomes concerned for his Jewish workforce after witnessing their persecution by the Nazis.","Votes:
1,394,645
| Gross:
$96.90M"
"10.
Hacksaw Ridge
(2016)",(2016),R,139 min,"Biography, Drama, History",8.1,"71        
        Metascore","World War II American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first man in American history to receive the Medal of Honor without firing a shot.","Votes:
556,987
| Gross:
$67.21M"
"11.
The Big Short
(2015)",(2015),R,130 min,"Biography, Comedy, Drama",7.8,"81        
        Metascore","In 2006-2007 a group of investors bet against the United States mortgage market. In their research, they discover how flawed and corrupt the market is.","Votes:
452,219
| Gross:
$70.26M"
"14.
Braveheart
(1995)",(1995),R,178 min,"Biography, Drama, History",8.3,"68        
        Metascore",Scottish warrior William Wallace leads his countrymen in a rebellion to free his homeland from the tyranny of King Edward I of England.,"Votes:
1,061,089
| Gross:
$75.60M"
"15.
Bohemian Rhapsody
(2018)",(2018),PG-13,134 min,"Biography, Drama, Music",7.9,"49        
        Metascore","The story of the legendary British rock band Queen and lead singer Freddie Mercury, leading up to their famous performance at Live Aid (1985).","Votes:
560,700
| Gross:
$216.43M"
"16.
American Sniper
(2014)",(2014),R,133 min,"Action, Biography, Drama",7.3,"72        
        Metascore","Navy S.E.A.L. sniper Chris Kyle's pinpoint accuracy saves countless lives on the battlefield and turns him into a legend. Back home with his family after four tours of duty, however, Chris finds that it is the war he can't leave behind.","Votes:
507,804
| Gross:
$350.13M"
"17.
Flamin' Hot
(2023)",(2023),PG-13,99 min,"Biography, Drama, History",6.9,"58        
        Metascore","This is the inspiring ""true"" story of Richard Montañez who, as a Frito Lay janitor, disrupted the food industry by channeling his Mexican heritage to turn Flamin' Hot Cheetos from a snack into an iconic global pop culture phenomenon.","Votes:
10,542"
"18.
Catch Me If You Can
(2002)",(2002),PG-13,141 min,"Biography, Crime, Drama",8.1,"75        
        Metascore","Barely 21 yet, Frank is a skilled forger who has passed as a doctor, lawyer and pilot. FBI agent Carl becomes obsessed with tracking down the con man, who only revels in the pursuit.","Votes:
1,032,839
| Gross:
$164.62M"
"19.
Amadeus
(1984)",(1984),R,160 min,"Biography, Drama, Music",8.4,"88        
        Metascore","The life, success and troubles of Wolfgang Amadeus Mozart, as told by Antonio Salieri, the contemporaneous composer who was deeply jealous of Mozart's talent and claimed to have murdered him.","Votes:
412,584
| Gross:
$51.97M"
"20.
The Greatest Showman
(2017)",(2017),PG,105 min,"Biography, Drama, Musical",7.5,"48        
        Metascore",Celebrates the birth of show business and tells of a visionary who rose from nothing to create a spectacle that became a worldwide sensation.,"Votes:
295,689
| Gross:
$174.34M"
"21.
Ford v Ferrari
(2019)",(2019),PG-13,152 min,"Action, Biography, Drama",8.1,"81        
        Metascore",American car designer Carroll Shelby and driver Ken Miles battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966.,"Votes:
426,696
| Gross:
$117.62M"
